114	18	232	2
65	100	102	2
95	63	53	2
20	90	102	2
8	182	109	2
43	142	197	2
60	19	157	2
14	164	190	2
8	143	89	2
5	160	110	2
41	180	150	2
23	113	246	2
15	233	189	2
162	32	105	2
1	111	135	2
13	92	174	2
12	145	186	2
5	68	180	2
29	124	183	2
22	133	144	2
22	193	124	2
110	165	51	2
17	84	171	2
15	217	210	2
28	60	194	2
10	213	103	2
6	152	79	2
6	255	96	2
9	204	144	2
7	170	111	2
13	111	209	2
163	41	117	1
14	24	255	2
28	120	206	2
1	126	172	2
26	39	201	2
179	142	61	2
0	8	181	2
115	6	252	2
11	181	144	2
18	208	102	1
175	26	117	2
30	33	200	2
42	175	204	2
10	122	128	2
42	20	170	2
112	66	58	2
18	62	161	1
2	113	217	2
12	176	184	2
12	84	161	1
12	159	119	1
14	87	170	2
15	86	178	1
23	105	196	2
111	140	89	2
12	233	128	2
41	53	229	2
8	84	82	2
54	17	210	2
85	142	45	2
11	205	190	2
21	96	204	2
16	29	131	2
5	199	100	2
27	42	141	2
10	96	143	1
27	158	150	2
23	134	129	2
27	112	191	2
88	33	123	2
20	214	112	2
23	91	182	2
29	133	188	2
6	202	158	2
21	99	209	2
2	78	169	2
43	171	167	2
120	71	94	2
25	92	220	2
112	145	51	2
23	92	251	2
24	46	192	2
136	18	156	2
25	90	246	2
24	170	120	2
179	133	65	2
34	31	116	2
2	120	196	2
123	63	109	2
110	98	104	2
112	196	61	2
176	103	62	2
16	152	188	2
17	224	91	1
24	85	186	2
4	92	91	2
111	20	163	2
8	224	125	2
8	202	101	2
120	255	16	2
20	106	193	2
173	39	110	1
16	191	203	2
46	87	228	2
40	197	170	2
22	27	207	2
43	126	226	2
102	109	122	2
24	132	180	2
102	129	87	2
80	10	154	2
17	145	114	1
26	103	184	2
120	21	97	2
9	177	144	2
112	193	49	2
8	107	62	2
30	2	214	2
54	24	147	2
17	103	168	1
16	147	254	2
22	93	206	2
2	103	213	2
9	167	157	2
2	102	197	2
17	163	86	1
15	217	160	2
5	190	161	2
26	115	169	2
12	83	132	1
18	58	179	2
144	28	146	2
113	18	241	2
17	73	196	2
11	101	167	1
2	84	188	2
48	76	243	2
110	34	135	2
80	20	112	2
16	194	239	2
43	40	238	2
72	129	75	2
13	93	90	2
22	48	79	2
30	76	127	2
87	23	112	2
16	150	187	2
25	105	248	2
23	13	177	2
110	129	132	2
43	32	166	2
29	58	223	2
108	27	162	2
156	20	125	2
26	80	204	2
69	16	253	2
11	70	135	1
11	180	142	2
90	42	36	2
1	122	193	2
150	3	198	2
162	23	146	2
66	5	248	2
109	110	72	2
105	121	122	2
6	227	74	2
12	49	226	2
52	71	190	2
15	94	114	1
109	127	110	2
23	255	53	2
8	111	71	2
17	68	170	2
26	28	179	2
145	23	68	2
36	6	211	2
10	156	180	2
10	100	92	1
18	94	171	2
43	177	180	2
10	156	111	2
28	44	155	2
29	69	118	2
157	21	155	2
152	26	147	2
11	194	155	2
42	118	231	2
118	103	47	2
28	147	154	2
7	178	110	2
24	60	254	2
27	130	186	2
165	2	222	2
41	143	205	2
41	128	220	2
25	99	199	2
12	220	131	2
80	21	181	2
22	79	229	2
28	128	176	2
32	218	55	2
42	49	230	2
5	70	194	2
41	178	193	2
73	88	90	2
23	59	196	2
11	255	159	2
26	89	206	2
47	94	241	2
12	229	128	2
21	221	135	2
83	6	168	2
170	34	112	2
30	95	174	2
31	132	219	2
116	108	83	2
7	189	166	2
130	23	100	2
2	64	248	2
27	125	182	2
21	164	115	2
19	211	140	2
13	131	199	2
114	5	246	2
62	67	152	2
36	126	87	2
13	131	121	1
15	132	255	2
31	110	193	2
108	189	66	2
35	44	197	2
85	57	129	2
113	132	122	2
17	182	77	1
14	67	198	1
5	206	99	2
120	11	179	2
105	12	217	2
14	71	213	1
104	19	171	2
45	96	222	2
11	194	179	2
161	60	68	2
177	19	118	2
39	65	229	2
23	72	236	2
4	153	152	2
16	180	225	2
9	178	113	2
107	21	230	2
21	195	123	2
23	96	204	2
42	169	208	2
44	153	190	2
11	71	162	1
173	29	114	1
6	198	116	2
21	92	199	2
20	51	131	2
26	18	245	2
173	44	92	2
18	181	233	2
2	79	133	2
34	9	234	2
17	175	184	2
38	26	148	2
28	81	198	2
64	109	77	2
44	113	214	2
15	63	218	1
15	65	122	2
114	146	49	2
179	189	27	2
10	79	142	1
11	38	95	2
27	83	238	2
39	121	200	2
27	54	170	2
26	92	225	2
79	20	221	2
27	111	191	2
10	227	126	2
57	122	23	2
13	9	202	2
23	77	236	2
145	9	178	2
24	127	148	2
26	94	180	2
76	160	51	2
6	150	80	2
27	68	202	2
16	255	130	2
30	118	182	2
29	96	191	2
1	141	132	2
98	20	137	2
8	75	152	1
58	105	90	2
5	92	195	2
4	63	229	2
21	57	233	2
107	27	180	2
37	68	117	2
37	31	141	2
5	73	213	2
161	30	145	2
63	255	32	2
28	56	173	2
27	29	200	2
15	69	156	1
9	228	131	2
175	120	53	2
11	184	188	2
17	189	252	2
7	64	160	1
14	221	197	2
12	211	179	2
12	46	127	1
12	55	198	2
30	100	158	2
13	158	192	2
15	5	191	2
77	117	50	2
41	161	208	2
28	92	192	2
15	107	152	1
22	65	59	2
80	14	216	2
169	38	129	1
1	84	170	2
42	146	218	2
13	82	200	1
20	87	184	2
13	224	73	2
168	33	94	2
90	30	121	2
14	88	233	2
18	64	207	2
174	47	81	2
26	66	128	2
26	18	195	2
18	60	165	1
113	121	116	2
16	38	146	2
16	203	221	2
25	137	166	2
78	138	63	2
82	106	87	2
13	201	189	2
21	72	82	2
13	141	114	1
2	72	196	2
19	218	151	2
166	56	128	1
11	175	124	2
5	111	106	2
8	237	111	2
30	137	130	2
11	57	94	1
22	138	146	2
21	132	255	2
9	167	98	2
114	12	221	2
144	23	154	2
9	135	138	1
12	167	186	2
34	9	240	2
23	87	228	2
20	75	88	2
13	74	172	1
47	85	231	2
174	35	140	1
31	163	127	2
23	127	171	2
8	20	143	2
156	51	80	2
110	136	144	2
104	21	159	2
15	69	178	1
11	163	117	2
7	173	53	2
64	118	54	2
110	99	67	2
120	7	208	2
124	125	43	2
12	217	149	2
23	173	168	2
102	255	5	2
27	82	233	2
16	117	228	2
117	20	249	2
4	69	180	2
12	220	168	2
0	3	198	2
105	59	78	2
69	119	73	2
5	23	142	2
17	101	154	2
32	22	166	2
116	124	41	2
26	40	200	2
179	67	87	1
16	143	161	1
9	133	102	2
17	69	155	1
27	85	220	2
87	10	225	2
30	58	166	2
25	85	201	2
23	12	251	2
7	174	117	2
9	42	242	2
15	178	188	2
13	69	93	2
15	76	202	1
95	61	50	2
132	7	181	2
3	96	173	2
7	168	103	2
24	52	158	2
161	69	59	2
27	106	193	2
15	78	196	2
27	103	226	2
14	182	212	2
12	144	190	2
12	182	175	2
30	93	222	2
10	199	187	2
45	123	210	2
33	27	197	2
2	105	219	2
57	26	109	2
11	99	116	1
17	204	214	2
13	233	174	2
160	27	140	2
9	79	200	2
9	110	170	2
87	11	241	2
19	181	93	1
14	183	159	2
15	97	139	2
10	179	144	2
33	225	68	2
101	156	44	2
18	152	245	2
30	127	186	2
8	65	152	1
13	50	163	2
7	143	93	2
44	115	222	2
61	52	207	2
7	226	70	2
13	68	154	2
5	77	212	2
143	74	83	2
116	113	111	2
13	116	173	2
12	227	156	2
140	15	152	2
14	138	183	1
32	146	171	2
27	100	164	2
29	140	131	2
39	10	172	2
140	14	162	2
108	148	121	2
26	168	137	2
170	38	81	2
118	78	88	2
41	166	190	2
106	29	133	2
99	135	85	2
21	7	255	2
20	188	138	2
10	154	91	2
29	37	212	2
1	99	198	2
14	68	136	1
25	143	175	2
29	149	168	2
114	19	67	2
98	11	244	2
15	112	157	1
176	40	90	2
16	62	90	2
18	188	224	2
38	15	251	2
14	199	220	2
48	7	180	2
107	106	142	2
165	21	24	2
7	217	101	2
30	2	168	2
101	37	96	2
12	208	65	1
103	46	50	2
5	187	86	2
175	89	92	2
11	197	109	2
12	105	167	1
110	138	129	2
8	187	86	2
44	150	202	2
4	133	109	2
22	134	192	2
19	111	175	2
150	19	159	2
15	50	91	2
51	13	142	2
103	12	151	2
136	61	92	2
104	99	103	2
51	179	107	2
15	109	140	2
80	4	179	2
19	123	153	2
33	51	106	2
28	164	121	2
16	124	167	1
38	246	110	2
19	35	229	2
72	18	241	2
165	4	137	2
7	248	177	2
21	128	187	2
12	108	118	1
13	225	161	2
6	164	146	2
12	214	167	2
55	60	200	2
20	113	185	2
12	212	162	2
84	15	252	2
9	196	164	2
25	80	247	2
9	204	140	2
9	137	104	2
51	65	235	2
113	126	111	2
17	191	206	2
50	6	139	2
15	153	188	2
20	184	133	2
23	28	147	2
18	45	216	2
19	60	201	2
28	59	108	2
178	66	97	1
120	9	215	2
90	14	110	2
87	17	148	2
20	71	180	2
11	39	183	1
16	47	202	2
26	72	117	2
11	153	115	1
30	174	133	2
114	155	41	2
14	226	204	2
120	6	213	2
27	75	217	2
4	200	60	2
10	209	140	2
12	252	151	2
25	70	231	2
6	169	113	2
19	55	194	2
27	114	192	2
13	199	156	2
29	57	139	2
145	32	136	2
22	88	192	2
13	141	127	1
69	18	182	2
6	22	59	2
116	86	101	2
105	16	159	2
8	85	117	1
4	117	189	2
120	4	130	2
45	104	219	2
12	96	135	1
26	62	119	2
11	174	174	2
106	110	107	2
170	23	100	2
173	48	112	1
9	169	180	2
6	241	71	2
65	21	149	2
30	91	227	2
26	119	154	2
154	14	145	2
20	170	144	2
22	131	142	2
57	251	57	2
120	9	238	2
19	161	253	2
120	17	120	2
29	94	228	2
16	87	185	1
35	19	176	2
9	136	111	2
170	15	101	2
25	73	234	2
35	26	167	2
14	201	171	2
48	79	219	2
32	143	178	2
21	155	214	2
0	22	182	2
171	37	139	1
48	36	141	2
106	26	146	2
5	108	71	2
28	174	98	2
22	231	86	2
10	128	72	2
36	22	161	2
19	64	206	2
15	82	184	2
28	74	238	2
16	115	167	2
38	21	134	2
5	51	110	2
11	210	143	2
164	40	109	1
27	28	207	2
32	20	175	2
9	172	92	2
12	144	173	2
9	35	211	2
43	140	162	2
92	17	229	2
30	18	116	2
83	36	150	2
169	28	100	2
12	219	165	2
19	57	201	2
15	114	166	2
17	73	206	2
6	55	167	1
103	159	77	2
103	175	73	2
8	232	121	2
4	88	231	2
129	18	143	2
42	66	188	2
3	92	211	2
19	210	186	2
12	229	138	2
16	106	159	1
73	12	188	2
46	135	179	2
174	45	113	1
119	88	61	2
14	116	167	1
17	216	99	1
105	121	101	2
24	67	137	2
106	15	184	2
114	195	55	2
19	154	241	2
15	204	221	2
32	53	87	2
172	48	123	1
107	39	123	2
12	62	149	2
24	134	168	2
13	240	138	2
16	156	253	2
120	12	177	2
12	133	140	2
22	188	122	2
106	14	199	2
15	199	211	2
22	97	166	2
15	71	184	1
18	205	96	1
10	205	149	2
25	61	246	2
14	105	119	2
28	92	242	2
110	14	162	2
26	109	211	2
0	54	85	2
38	137	181	2
178	20	203	2
150	21	86	2
15	193	197	2
47	107	224	2
26	99	234	2
6	186	180	2
10	115	167	1
125	57	76	2
8	207	160	2
23	149	147	2
6	204	164	2
20	71	157	2
12	188	168	2
12	172	173	2
13	81	179	2
102	7	179	2
87	154	58	2
114	78	104	2
59	22	234	2
13	140	190	2
170	9	177	2
9	205	142	2
13	209	161	2
7	161	168	2
50	79	225	2
14	155	174	2
0	0	83	2
9	190	134	2
28	33	147	2
11	207	187	2
43	11	161	2
43	158	190	2
24	167	128	2
122	36	99	2
3	92	221	2
8	222	125	2
17	159	77	1
169	56	127	1
27	113	174	2
16	133	96	2
113	141	125	2
29	165	119	2
120	11	228	2
8	133	121	1
13	75	99	1
98	23	163	2
13	7	255	2
99	27	177	2
13	220	196	2
159	30	137	2
14	82	233	2
23	172	162	2
7	220	80	2
85	168	53	2
26	108	181	2
17	223	97	1
13	227	118	2
44	171	183	2
108	117	148	2
20	114	157	2
48	83	208	2
165	11	46	2
74	13	221	2
17	200	232	2
23	119	255	2
43	153	208	2
66	27	200	2
13	53	164	1
23	145	137	2
7	192	85	2
43	79	235	2
14	205	216	2
65	68	149	2
13	111	143	2
31	37	215	2
11	79	68	2
20	225	134	2
11	228	123	2
22	220	140	2
103	12	184	2
120	15	155	2
101	26	77	2
167	65	78	2
4	50	87	2
13	154	169	2
59	203	44	2
140	11	135	2
120	10	161	2
13	179	175	2
13	33	69	2
23	157	127	2
70	7	226	2
120	6	90	2
2	123	85	2
138	25	132	2
26	19	206	2
80	35	65	2
13	203	190	2
81	26	187	2
21	73	237	2
103	7	239	2
92	24	159	2
16	193	144	2
49	17	253	2
145	16	93	2
42	142	215	2
48	87	220	2
60	17	179	2
22	85	228	2
9	131	136	1
37	50	133	2
103	136	71	2
95	147	52	2
40	152	222	2
16	166	251	2
107	34	142	2
29	148	176	2
128	14	204	2
10	180	125	2
31	130	190	2
25	175	115	2
18	170	250	2
111	136	71	2
166	36	134	1
11	21	98	2
0	73	213	2
20	219	135	2
26	84	234	2
8	178	163	2
11	168	111	2
111	139	132	2
19	157	245	2
10	68	170	1
115	39	119	2
15	113	115	2
43	76	174	2
11	159	93	2
17	193	164	2
5	83	52	2
13	234	120	2
22	62	120	2
13	211	132	2
171	46	128	1
22	191	135	2
19	97	199	2
29	123	184	2
21	58	101	2
16	255	89	2
139	14	151	2
143	13	159	2
113	14	219	2
1	67	230	2
98	36	79	2
8	79	100	2
21	180	166	2
7	150	75	2
16	102	165	1
11	56	123	1
101	138	76	2
2	67	206	2
13	88	191	1
3	126	91	2
23	119	185	2
17	70	154	2
22	61	179	2
20	221	127	2
6	188	170	2
16	192	232	2
170	12	125	2
64	60	171	2
12	221	179	2
115	99	98	2
11	12	172	2
107	101	101	2
26	76	232	2
8	27	104	1
30	116	184	2
27	119	188	2
140	5	158	2
7	153	90	2
7	191	131	2
12	131	127	1
116	20	249	2
44	177	196	2
3	43	71	2
108	158	92	2
16	115	124	2
41	147	217	2
19	90	226	2
11	169	121	2
19	90	119	2
13	111	126	2
16	180	234	2
32	21	174	2
30	13	243	2
177	45	51	2
28	87	219	2
15	125	180	1
12	63	216	1
103	47	87	2
24	161	139	2
104	17	190	2
22	113	172	2
106	148	114	2
47	82	219	2
10	109	84	1
17	186	89	1
47	80	245	2
15	53	153	1
14	190	78	1
113	118	127	2
164	100	33	2
15	130	206	2
11	56	127	2
29	141	154	2
20	46	236	2
150	37	48	2
22	136	171	2
111	71	36	2
14	122	176	1
11	92	155	1
8	218	171	2
10	198	171	2
7	177	131	2
9	114	85	1
17	50	215	2
9	191	156	2
158	23	133	2
30	162	135	2
101	15	133	2
111	120	81	2
13	88	93	1
22	93	173	2
23	165	170	2
35	23	143	2
164	32	103	2
27	99	226	2
139	18	156	2
19	168	252	2
176	43	101	2
90	7	144	2
44	171	166	2
16	67	175	1
105	139	77	2
8	17	170	2
16	42	92	2
20	171	155	2
43	137	188	2
6	82	130	1
12	134	165	1
126	5	235	2
4	149	115	2
63	51	50	2
27	165	128	2
13	202	159	2
17	138	237	2
22	153	178	2
95	14	225	2
11	171	118	1
26	125	175	2
19	82	211	2
101	138	83	2
30	100	199	2
9	147	92	2
108	130	137	2
19	135	232	2
26	55	226	2
15	120	102	1
13	121	124	2
52	67	224	2
12	104	108	1
164	44	121	1
46	82	245	2
20	143	128	2
2	94	242	2
10	235	169	2
4	200	144	2
11	172	108	1
7	219	112	2
15	180	129	1
20	70	243	2
8	57	49	2
15	151	252	2
9	74	145	1
13	118	128	2
11	190	152	2
112	66	120	2
19	153	252	2
12	155	161	2
9	123	151	2
12	49	119	2
103	89	72	2
170	174	22	2
22	224	90	2
54	109	68	2
22	202	129	2
11	185	98	2
114	17	228	2
6	162	74	2
6	158	97	2
15	70	156	1
17	138	89	1
8	181	173	2
12	142	158	1
7	173	109	2
13	102	182	2
28	116	189	2
152	29	131	2
103	108	116	2
11	120	104	1
11	124	146	1
16	197	92	1
15	71	216	1
171	61	118	1
16	54	209	2
10	63	167	1
120	61	108	2
109	20	101	2
74	20	140	2
125	74	79	2
83	6	171	2
58	22	172	2
14	95	158	1
30	78	210	2
107	94	81	2
3	208	124	2
8	112	182	2
16	158	124	1
153	14	178	2
42	137	199	2
110	151	113	2
177	13	202	2
13	225	178	2
3	70	226	2
8	103	77	2
24	8	167	2
5	36	158	2
24	40	224	2
8	212	141	2
27	153	135	2
168	41	124	1
14	79	188	1
20	236	124	2
14	174	179	2
12	114	116	1
60	1	200	2
120	19	163	2
12	202	143	2
112	155	89	2
0	31	115	2
22	210	119	2
49	88	192	2
7	138	116	2
41	131	218	2
11	145	160	2
44	37	132	2
12	214	173	2
119	104	54	2
26	22	194	2
7	255	71	2
17	150	133	2
11	182	147	2
118	105	61	2
40	4	201	2
13	155	211	2
22	68	218	2
12	149	185	2
30	3	178	2
120	46	66	2
1	96	194	2
10	145	156	1
24	105	185	2
14	214	223	2
14	219	165	2
111	122	153	2
43	112	223	2
23	116	182	2
4	80	149	2
14	187	180	2
48	76	242	2
31	128	189	2
35	38	73	2
50	148	98	2
9	184	179	2
29	27	205	2
113	179	57	2
140	4	204	2
23	77	193	2
12	51	180	1
11	203	172	2
26	92	220	2
9	201	104	2
105	119	124	2
18	136	156	2
15	21	243	2
112	90	88	2
80	196	39	2
170	109	61	2
10	63	158	1
10	175	147	2
75	149	58	2
54	142	115	2
110	101	91	2
107	131	142	2
43	121	167	2
152	34	128	2
9	151	132	2
20	176	198	2
32	19	188	2
40	129	191	2
12	184	79	1
14	123	118	1
113	52	79	2
6	197	164	2
120	14	166	2
11	179	101	1
9	223	144	2
2	79	255	2
131	14	145	2
23	157	171	2
29	65	86	2
9	227	118	2
6	150	121	2
10	196	74	1
13	103	190	1
42	43	231	2
11	63	171	1
29	234	131	2
8	208	164	2
107	83	92	2
17	78	192	1
13	227	191	2
8	252	152	2
10	109	91	2
10	79	126	1
17	161	236	2
18	145	102	1
32	202	125	2
28	211	146	2
9	209	151	2
11	238	105	2
52	56	233	2
70	10	151	2
10	162	66	2
176	95	78	2
29	49	226	2
24	70	116	2
13	199	183	2
25	155	138	2
